gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
Female,0,No,10,Yes,No,DSL,Two year,20,No,200
Male,1,No,1,Yes,No,DSL,Month-to-month,69,Yes,69
Male,0,Yes,47,Yes,No,DSL,Month-to-month,54,No,2538
Male,0,No,44,Yes,Yes,Fiber optic,Two year,20,No,880
Male,0,No,3,Yes,No,DSL,Month-to-month,78,Yes,234
Female,0,No,8,Yes,Yes,Fiber optic,Two year,71,Yes,568
Male,0,No,16,Yes,Yes,Fiber optic,Month-to-month,21,No,336
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,82,No,5904
Female,0,No,1,Yes,No,DSL,One year,46,Yes,46
Female,1,No,71,Yes,No,DSL,Month-to-month,89,No,6319
Female,1,No,56,Yes,No,DSL,Two year,68,No,3808
Male,0,Yes,11,Yes,Yes,Fiber optic,Month-to-month,65,No,715
Female,0,No,60,Yes,No,DSL,One year,81,No,4860
Female,1,No,42,Yes,No,DSL,Two year,105,No,4410
Female,0,No,2,Yes,Yes,DSL,One year,51,No,102
Female,0,No,9,Yes,No,DSL,One year,20,No,180
Male,0,No,1,Yes,No,Fiber optic,Two year,75,No,75
Male,0,Yes,52,No,No,Fiber optic,Month-to-month,50,No,2600
Male,1,No,35,Yes,No,DSL,One year,99,Yes,3465
Male,0,Yes,20,Yes,No,Fiber optic,One year,19,Yes,380
Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,75,No,1125
Male,0,No,17,Yes,No,DSL,One year,71,No,1207
Male,0,No,30,Yes,No,Fiber optic,Month-to-month,90,Yes,2700
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,96,No,96
Male,0,No,10,Yes,No,Fiber optic,Month-to-month,85,Yes,850
Female,0,No,13,Yes,No,DSL,Month-to-month,70,No,910
Male,0,No,4,Yes,Yes,DSL,Two year,100,Yes,400
Female,1,No,3,Yes,No,DSL,Month-to-month,70,Yes,210
Female,0,No,59,Yes,No,Fiber optic,Month-to-month,80,No,4720
Female,0,No,2,Yes,No,DSL,Month-to-month,70,Yes,140
Female,0,Yes,14,Yes,No,DSL,Month-to-month,81,No,1134
Male,0,No,1,No,No,DSL,Month-to-month,25,Yes,25
Male,1,No,43,Yes,Yes,Fiber optic,Month-to-month,103,Yes,4429
Female,0,No,16,Yes,Yes,Fiber optic,Month-to-month,75,No,1200
Male,1,No,53,No,Yes,DSL,Two year,54,Yes,2862
Female,0,Yes,4,Yes,No,DSL,One year,25,No,100
Female,0,No,16,Yes,No,DSL,Month-to-month,75,No,1200
Female,0,No,43,Yes,No,Fiber optic,Month-to-month,55,No,2365
Male,1,No,8,Yes,Yes,Fiber optic,Month-to-month,81,Yes,648
Male,0,Yes,6,Yes,Yes,Fiber optic,One year,49,No,294
Female,0,No,72,Yes,No,DSL,Month-to-month,112,No,8064
Female,0,Yes,60,No,No,DSL,One year,50,No,3000
Male,0,Yes,0,Yes,Yes,Fiber optic,Month-to-month,20,No,0
Female,0,No,55,Yes,No,DSL,Month-to-month,90,No,4950
Female,0,No,56,Yes,Yes,Fiber optic,Month-to-month,99,No,5544
Male,0,No,2,Yes,No,DSL,Month-to-month,62,Yes,124
Female,0,No,64,Yes,No,DSL,Two year,105,No,6720
Female,0,No,42,Yes,No,Fiber optic,Month-to-month,74,Yes,3108
Female,0,Yes,5,Yes,Yes,DSL,Two year,49,No,245
Male,0,Yes,72,Yes,No,DSL,One year,117,No,8424
Female,1,No,33,Yes,Yes,Fiber optic,Month-to-month,81,Yes,2673
Male,1,No,32,Yes,Yes,Fiber optic,Two year,85,Yes,2720
Male,0,Yes,5,Yes,No,DSL,Month-to-month,20,No,100
Female,0,No,3,Yes,No,DSL,Month-to-month,74,Yes,222
Female,1,No,6,Yes,Yes,DSL,Two year,84,Yes,504
Male,0,No,69,Yes,Yes,Fiber optic,Month-to-month,106,Yes,7314
Female,0,No,13,Yes,No,DSL,One year,80,No,1040
Male,0,Yes,22,Yes,No,DSL,Month-to-month,75,No,1650
Male,0,No,61,Yes,No,DSL,Two year,70,No,4270
Female,1,No,33,No,Yes,DSL,One year,59,No,1947
Male,0,No,41,Yes,Yes,Fiber optic,Two year,73,Yes,2993
Female,0,No,45,Yes,Yes,Fiber optic,Month-to-month,113,No,5085
Male,1,No,70,Yes,No,DSL,One year,90,No,6300
Male,0,Yes,55,Yes,Yes,DSL,One year,58,Yes,3190
Male,0,Yes,52,No,No,DSL,Two year,44,No,2288
Male,0,No,3,No,No,Fiber optic,Month-to-month,40,Yes,120
Female,0,No,30,Yes,Yes,Fiber optic,Two year,100,Yes,3000
Male,1,No,70,No,No,DSL,Month-to-month,45,Yes,3150
Female,0,Yes,9,Yes,No,DSL,Month-to-month,93,No,837
Male,0,Yes,21,Yes,Yes,Fiber optic,Month-to-month,20,No,420
Female,0,Yes,55,Yes,No,DSL,Month-to-month,76,No,4180
Male,0,No,41,Yes,No,DSL,One year,65,No,2665
Female,0,Yes,62,Yes,No,DSL,One year,26,No,1612
Female,0,No,1,Yes,No,DSL,Month-to-month,80,Yes,80
Female,1,No,67,Yes,No,DSL,Two year,55,No,3685
Female,0,No,63,Yes,Yes,Fiber optic,Month-to-month,80,No,5040
Male,0,No,38,Yes,No,DSL,Month-to-month,69,No,2622
Female,0,No,70,No,Yes,Fiber optic,Month-to-month,58,No,4060
Male,0,Yes,38,Yes,Yes,Fiber optic,Month-to-month,20,No,760
Female,0,Yes,5,No,No,DSL,Month-to-month,30,No,150
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,50,No,1200
Male,0,No,16,Yes,No,DSL,Month-to-month,74,Yes,1184
Female,0,No,68,No,Yes,Fiber optic,Two year,39,No,2652
Female,0,Yes,57,Yes,No,DSL,Two year,101,No,5757
Male,1,No,60,Yes,Yes,Fiber optic,Month-to-month,104,No,6240
Female,0,No,29,Yes,Yes,DSL,One year,71,No,2059
Female,0,Yes,9,Yes,Yes,Fiber optic,Month-to-month,66,No,594
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,26,No,1846
Female,0,No,24,No,No,DSL,One year,54,Yes,1296
Male,1,No,2,Yes,No,DSL,Month-to-month,49,Yes,98
Male,0,Yes,66,Yes,Yes,DSL,Two year,21,No,1386
Male,0,No,54,Yes,Yes,DSL,Month-to-month,104,Yes,5616
Female,0,No,72,Yes,Yes,DSL,Two year,114,No,8208
Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,20,No,1040
Male,0,Yes,71,Yes,Yes,DSL,Two year,77,No,5467
Female,1,No,5,Yes,Yes,Fiber optic,One year,79,Yes,395
Male,0,No,42,Yes,No,DSL,Two year,20,No,840
Female,0,No,2,Yes,No,DSL,Two year,45,Yes,90
Male,0,No,11,Yes,No,DSL,One year,75,Yes,825
Female,0,Yes,41,Yes,No,DSL,One year,80,Yes,3280
Female,0,Yes,68,Yes,No,Fiber optic,Month-to-month,88,No,5984
Female,1,No,50,Yes,Yes,DSL,Two year,95,Yes,4750
Male,0,No,53,Yes,Yes,Fiber optic,Two year,94,Yes,4982
Female,0,Yes,8,Yes,No,DSL,Month-to-month,84,Yes,672
Female,0,No,50,Yes,No,DSL,One year,104,No,5200
Female,0,No,50,Yes,No,DSL,Month-to-month,100,No,5000
Female,0,No,8,Yes,Yes,DSL,One year,60,No,480
Female,0,No,10,No,Yes,Fiber optic,Month-to-month,30,No,300
Female,0,Yes,37,Yes,No,Fiber optic,Month-to-month,24,No,888
Female,0,Yes,49,Yes,No,DSL,Month-to-month,62,No,3038
Female,0,No,17,No,Yes,Fiber optic,Month-to-month,36,No,612
Male,0,Yes,12,Yes,Yes,Fiber optic,Two year,20,No,240
Male,0,Yes,23,Yes,Yes,DSL,Two year,100,Yes,2300
Female,0,Yes,71,No,Yes,Fiber optic,Month-to-month,59,No,4189
Female,0,Yes,71,Yes,Yes,DSL,Month-to-month,78,No,5538
Male,0,No,24,Yes,No,Fiber optic,One year,89,No,2136
Male,0,Yes,45,Yes,No,DSL,One year,79,No,3555
Male,0,Yes,42,Yes,No,DSL,Month-to-month,64,No,2688
Female,0,No,18,Yes,No,Fiber optic,One year,96,Yes,1728
Female,0,No,26,Yes,No,Fiber optic,Month-to-month,74,No,1924
Male,0,Yes,9,Yes,No,DSL,Two year,55,Yes,495
Female,0,No,2,Yes,No,DSL,Month-to-month,44,No,88
Female,0,Yes,5,Yes,Yes,Fiber optic,Month-to-month,45,No,225
Male,1,No,6,Yes,No,DSL,Two year,84,Yes,504
Male,1,No,52,Yes,No,Fiber optic,Month-to-month,111,No,5772
Male,0,No,57,Yes,Yes,Fiber optic,Two year,74,No,4218
Male,0,No,29,Yes,No,Fiber optic,Month-to-month,75,No,2175
Female,0,Yes,67,Yes,Yes,DSL,Two year,25,No,1675
Female,0,No,42,Yes,No,Fiber optic,Month-to-month,105,Yes,4410
Female,0,No,12,Yes,No,DSL,Two year,19,No,228
Male,0,Yes,7,No,No,DSL,One year,34,Yes,238
Female,0,No,12,Yes,Yes,Fiber optic,One year,20,No,240
Female,0,No,13,No,No,DSL,Month-to-month,49,Yes,637
Male,0,No,31,Yes,No,DSL,Month-to-month,71,No,2201
Male,0,Yes,9,No,No,DSL,One year,30,Yes,270
Male,0,No,63,Yes,No,DSL,One year,20,No,1260
Male,1,No,45,Yes,Yes,Fiber optic,Month-to-month,99,No,4455
Female,1,No,12,Yes,No,DSL,Month-to-month,79,No,948
Male,0,No,41,Yes,No,DSL,Month-to-month,80,No,3280
Male,0,No,5,Yes,No,DSL,Month-to-month,21,Yes,105
Male,1,No,71,No,No,DSL,Two year,46,No,3266
Female,0,Yes,72,Yes,No,DSL,Two year,79,No,5688
Male,0,No,9,Yes,Yes,Fiber optic,Two year,69,No,621
Female,0,Yes,51,Yes,No,Fiber optic,Two year,90,No,4590
Female,0,Yes,35,No,Yes,Fiber optic,Month-to-month,41,No,1435
Male,0,No,56,Yes,No,DSL,One year,101,No,5656
Female,1,No,18,Yes,Yes,Fiber optic,One year,75,No,1350
Male,0,No,44,Yes,No,DSL,Two year,112,No,4928
Female,0,Yes,48,No,Yes,DSL,Month-to-month,30,No,1440
Female,0,No,11,Yes,Yes,Fiber optic,Month-to-month,65,No,715
Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,106,Yes,7526
Male,1,No,35,Yes,Yes,DSL,One year,82,No,2870
Male,1,No,24,No,Yes,DSL,Two year,34,No,816
Female,0,No,60,Yes,No,Fiber optic,Month-to-month,105,No,6300
Male,0,No,6,No,Yes,Fiber optic,One year,30,Yes,180
Male,0,Yes,15,Yes,No,DSL,Month-to-month,20,Yes,300
Male,1,No,21,Yes,No,DSL,One year,104,No,2184
Male,0,Yes,33,Yes,No,DSL,One year,21,No,693
Female,0,Yes,58,Yes,Yes,Fiber optic,Two year,20,No,1160
Female,0,No,10,Yes,Yes,Fiber optic,Month-to-month,65,No,650
Female,0,Yes,33,Yes,Yes,Fiber optic,Month-to-month,24,No,792
Female,1,No,1,No,Yes,Fiber optic,One year,25,Yes,25
Female,0,Yes,1,Yes,Yes,DSL,Two year,46,Yes,46
Male,0,Yes,42,Yes,No,Fiber optic,One year,73,No,3066
Male,0,No,38,Yes,Yes,DSL,Two year,20,No,760
Female,0,No,5,Yes,No,DSL,One year,51,Yes,255
Male,0,No,65,Yes,Yes,DSL,Two year,110,No,7150
Female,1,No,43,No,Yes,Fiber optic,Month-to-month,33,No,1419
Female,0,No,72,Yes,No,DSL,One year,85,No,6120
Male,0,No,60,Yes,Yes,DSL,Month-to-month,94,Yes,5640
Male,0,No,55,Yes,No,DSL,Month-to-month,101,No,5555
Female,0,Yes,70,Yes,No,DSL,Month-to-month,113,No,7910
Female,0,No,6,Yes,No,Fiber optic,One year,74,No,444
Female,0,Yes,13,Yes,Yes,DSL,Month-to-month,104,No,1352
Male,0,Yes,8,Yes,No,DSL,Two year,20,No,160
Male,0,Yes,45,Yes,No,DSL,Month-to-month,100,No,4500
Female,0,No,54,Yes,Yes,Fiber optic,One year,110,Yes,5940
Female,0,No,33,Yes,No,Fiber optic,Month-to-month,83,Yes,2739
Male,0,Yes,21,Yes,No,Fiber optic,Month-to-month,76,No,1596
Female,1,No,55,Yes,Yes,DSL,Two year,100,Yes,5500
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,75,Yes,75
Male,0,No,44,Yes,Yes,Fiber optic,One year,69,No,3036
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,87,No,6264
Male,0,Yes,13,Yes,No,DSL,Two year,62,No,806
Female,0,Yes,36,Yes,No,DSL,Month-to-month,104,No,3744
Male,0,No,71,Yes,Yes,Fiber optic,Two year,26,No,1846
Male,1,No,9,Yes,Yes,Fiber optic,Month-to-month,100,Yes,900
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,55,No,2530
Female,1,No,61,Yes,No,Fiber optic,One year,104,Yes,6344
Male,1,No,72,Yes,No,DSL,One year,77,No,5544
Male,0,No,11,Yes,Yes,DSL,Month-to-month,75,Yes,825
Female,0,No,2,Yes,Yes,DSL,Two year,70,No,140
Male,0,No,2,Yes,No,DSL,Month-to-month,19,No,38
Female,0,No,4,Yes,Yes,DSL,Month-to-month,79,Yes,316
Male,0,No,3,Yes,Yes,DSL,One year,49,Yes,147
Female,0,No,3,No,No,DSL,Two year,35,No,105
Female,0,No,43,Yes,No,Fiber optic,One year,65,No,2795
Female,0,Yes,61,Yes,Yes,DSL,Two year,20,No,1220
Female,1,No,49,Yes,No,DSL,One year,91,Yes,4459
Female,0,No,34,Yes,No,DSL,Two year,64,No,2176
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,50,No,50
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,46,Yes,46
Female,0,No,61,Yes,No,Fiber optic,Month-to-month,86,No,5246
Female,0,Yes,4,Yes,No,DSL,Month-to-month,74,Yes,296
Male,0,No,59,Yes,No,DSL,Two year,69,No,4071
Male,0,Yes,4,Yes,No,DSL,Month-to-month,45,No,180
Male,0,Yes,0,Yes,No,DSL,Two year,20,No,0
Male,0,No,22,Yes,No,Fiber optic,Month-to-month,20,No,440
Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,85,No,6120
Male,0,Yes,15,No,No,Fiber optic,Month-to-month,30,No,450
Female,0,No,1,Yes,Yes,DSL,Two year,19,Yes,19
Female,0,No,57,Yes,No,DSL,One year,95,Yes,5415
Male,0,Yes,39,Yes,No,DSL,One year,86,Yes,3354
Female,1,No,6,Yes,Yes,Fiber optic,One year,20,No,120
Female,0,No,16,Yes,No,DSL,One year,63,No,1008
Female,0,Yes,39,No,Yes,Fiber optic,Month-to-month,30,Yes,1170
Male,0,No,59,Yes,Yes,Fiber optic,One year,107,Yes,6313
Female,0,Yes,69,Yes,No,DSL,Month-to-month,84,No,5796
Male,0,Yes,24,Yes,No,DSL,Month-to-month,70,No,1680
Male,0,Yes,6,Yes,No,Fiber optic,Month-to-month,20,No,120
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,94,No,846
Female,0,Yes,8,Yes,Yes,DSL,Month-to-month,20,No,160
Female,0,No,30,Yes,Yes,Fiber optic,Month-to-month,20,Yes,600
Male,0,Yes,62,Yes,No,Fiber optic,Month-to-month,71,No,4402
Female,0,No,35,Yes,Yes,DSL,Two year,21,No,735
Female,0,Yes,55,Yes,Yes,DSL,Two year,19,No,1045
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,61,No,122
Male,1,No,29,Yes,No,Fiber optic,Month-to-month,94,Yes,2726
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,75,No,150
Male,1,No,33,No,Yes,Fiber optic,Two year,55,No,1815
Male,0,No,5,Yes,Yes,Fiber optic,Month-to-month,76,Yes,380
Female,0,No,1,Yes,No,DSL,Month-to-month,69,Yes,69
Female,0,No,72,Yes,Yes,DSL,One year,106,No,7632
Male,1,No,43,Yes,No,DSL,Month-to-month,90,Yes,3870
Female,0,No,10,Yes,No,DSL,Month-to-month,75,Yes,750
Female,0,No,70,Yes,Yes,DSL,Two year,26,No,1820
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,96,Yes,2304
Female,0,No,23,Yes,Yes,DSL,Two year,20,No,460
Female,0,Yes,43,No,No,DSL,One year,51,No,2193
Female,0,No,1,Yes,Yes,DSL,Month-to-month,19,Yes,19
Male,0,No,24,Yes,No,Fiber optic,Two year,80,Yes,1920
Female,1,Yes,65,Yes,No,DSL,Month-to-month,104,No,6760
Female,0,Yes,56,Yes,Yes,Fiber optic,Month-to-month,110,No,6160
Male,1,No,1,Yes,No,DSL,Month-to-month,79,Yes,79
Male,1,No,28,Yes,No,DSL,Month-to-month,106,No,2968
Female,0,No,13,No,Yes,Fiber optic,Month-to-month,29,No,377
Female,0,No,8,Yes,No,Fiber optic,Month-to-month,80,Yes,640
Female,0,No,3,Yes,No,DSL,Two year,70,No,210
Male,0,No,1,Yes,Yes,DSL,Month-to-month,20,Yes,20
Female,1,No,26,Yes,No,DSL,Month-to-month,89,Yes,2314
Male,1,No,1,Yes,No,DSL,Month-to-month,76,Yes,76
Female,0,No,5,Yes,No,DSL,One year,20,No,100
Male,0,No,28,Yes,Yes,Fiber optic,Month-to-month,94,Yes,2632
Female,0,No,11,Yes,Yes,Fiber optic,Month-to-month,59,No,649
Female,1,No,11,Yes,No,DSL,One year,104,Yes,1144
Female,1,No,66,Yes,No,DSL,One year,80,Yes,5280
Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,20,No,1120
Female,1,No,53,Yes,Yes,DSL,Two year,25,No,1325
Female,0,Yes,3,No,Yes,DSL,Two year,31,Yes,93
Female,1,No,72,Yes,Yes,Fiber optic,Month-to-month,117,No,8424
Female,0,No,6,Yes,No,DSL,One year,71,No,426
Female,0,Yes,71,Yes,No,Fiber optic,Month-to-month,115,No,8165
Female,1,No,57,Yes,No,DSL,One year,70,No,3990
Male,0,No,68,Yes,Yes,DSL,One year,25,No,1700
Female,0,No,13,No,No,DSL,Month-to-month,31,Yes,403
Female,0,Yes,71,Yes,No,DSL,One year,25,No,1775
Male,0,No,5,No,No,DSL,Two year,40,Yes,200
Male,0,No,18,Yes,Yes,Fiber optic,One year,90,No,1620
Male,0,Yes,36,Yes,No,Fiber optic,One year,95,No,3420
Male,0,No,63,Yes,No,Fiber optic,Month-to-month,85,No,5355
Male,0,Yes,39,No,No,DSL,One year,55,No,2145
Male,0,No,32,Yes,No,DSL,Two year,20,No,640
Male,1,No,4,Yes,Yes,Fiber optic,Month-to-month,70,No,280
Female,1,No,32,Yes,Yes,DSL,Month-to-month,93,Yes,2976
Male,1,No,15,Yes,Yes,DSL,One year,74,Yes,1110
Female,1,No,5,Yes,No,Fiber optic,Month-to-month,81,Yes,405
Female,0,Yes,9,Yes,No,DSL,One year,20,No,180
Female,0,Yes,31,Yes,No,DSL,Two year,81,No,2511
Male,0,Yes,1,Yes,No,DSL,Two year,81,No,81
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,100,No,200
Female,0,No,35,Yes,No,DSL,Month-to-month,23,No,805
Female,0,No,5,Yes,No,DSL,Month-to-month,20,No,100
Male,0,Yes,3,Yes,No,DSL,Month-to-month,50,Yes,150
Male,0,No,12,Yes,Yes,Fiber optic,Month-to-month,49,No,588
Male,0,Yes,56,Yes,Yes,DSL,Month-to-month,24,No,1344
Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,25,No,1800
Male,0,No,1,Yes,Yes,Fiber optic,Two year,85,Yes,85
Female,0,No,26,Yes,Yes,DSL,Two year,90,No,2340
Female,0,No,13,No,Yes,Fiber optic,Month-to-month,49,No,637
Female,0,Yes,15,Yes,No,DSL,Month-to-month,66,No,990
Male,1,No,68,Yes,Yes,Fiber optic,Month-to-month,96,No,6528
Female,1,No,27,Yes,No,DSL,Month-to-month,101,Yes,2727
Female,1,No,5,Yes,Yes,DSL,Month-to-month,69,No,345
Female,0,No,64,Yes,No,Fiber optic,Month-to-month,25,No,1600
Female,0,No,16,Yes,No,Fiber optic,Month-to-month,65,Yes,1040
Female,0,No,2,Yes,Yes,DSL,Month-to-month,80,Yes,160
Female,0,No,52,No,No,DSL,Month-to-month,39,No,2028
Female,0,No,15,Yes,Yes,DSL,Two year,25,No,375
Female,0,Yes,41,Yes,No,DSL,Two year,109,No,4469
Male,1,No,20,Yes,No,Fiber optic,Month-to-month,71,Yes,1420
Male,0,No,1,Yes,Yes,DSL,One year,50,Yes,50
Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,83,No,5976
Female,0,Yes,34,Yes,No,DSL,Month-to-month,85,No,2890
Male,0,Yes,44,Yes,Yes,DSL,Two year,20,No,880
Male,0,No,72,Yes,Yes,DSL,Month-to-month,75,No,5400
Male,0,Yes,8,Yes,No,Fiber optic,Month-to-month,95,No,760
Male,0,No,7,No,No,DSL,One year,34,No,238
Male,0,Yes,59,Yes,No,DSL,Month-to-month,20,No,1180
Female,0,No,3,Yes,No,DSL,One year,97,Yes,291
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,99,No,4059
Female,0,No,61,Yes,No,Fiber optic,One year,25,No,1525
Male,0,No,29,Yes,No,DSL,Month-to-month,80,Yes,2320
Male,0,Yes,64,Yes,Yes,Fiber optic,One year,25,No,1600
Male,0,No,58,Yes,No,Fiber optic,Two year,21,No,1218
Male,0,No,29,Yes,Yes,Fiber optic,Month-to-month,85,No,2465
Male,1,No,7,Yes,Yes,DSL,Two year,95,Yes,665
Male,0,No,67,Yes,No,DSL,Month-to-month,111,No,7437
Female,0,No,27,Yes,No,DSL,Two year,53,No,1431
Male,0,No,4,No,Yes,Fiber optic,Month-to-month,49,Yes,196
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,20
Male,0,Yes,6,Yes,No,DSL,Month-to-month,20,No,120
Male,0,Yes,1,No,Yes,Fiber optic,Two year,34,No,34
Male,0,No,49,Yes,Yes,DSL,Two year,84,Yes,4116
Female,0,No,2,Yes,No,DSL,Two year,55,Yes,110
Male,0,Yes,16,Yes,No,DSL,Two year,85,No,1360
Female,0,Yes,1,Yes,No,DSL,Two year,25,No,25
Male,0,No,25,Yes,No,Fiber optic,Month-to-month,70,No,1750
Male,0,Yes,25,Yes,No,DSL,Month-to-month,54,No,1350
Female,0,No,72,Yes,No,DSL,Month-to-month,111,No,7992
Male,0,No,10,Yes,Yes,Fiber optic,Two year,20,No,200
Male,0,No,54,Yes,No,Fiber optic,Month-to-month,84,No,4536
Male,1,Yes,1,Yes,Yes,Fiber optic,Month-to-month,49,Yes,49
Female,0,No,66,Yes,Yes,Fiber optic,Month-to-month,67,No,4422
Male,0,No,4,Yes,Yes,Fiber optic,Two year,66,No,264
Female,0,No,7,Yes,Yes,DSL,Month-to-month,20,No,140
Male,1,No,69,No,Yes,Fiber optic,Month-to-month,57,No,3933
Female,0,No,8,Yes,No,DSL,Two year,96,Yes,768
Male,0,No,25,Yes,Yes,Fiber optic,Month-to-month,56,No,1400
Male,1,No,37,Yes,No,DSL,Month-to-month,101,Yes,3737
Male,0,Yes,4,Yes,Yes,DSL,Two year,24,No,96
Male,0,No,10,No,No,Fiber optic,Month-to-month,34,Yes,340
Female,0,No,13,No,Yes,Fiber optic,Month-to-month,35,No,455
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,79,No,948
Male,0,No,61,Yes,No,Fiber optic,Month-to-month,25,No,1525
Male,0,No,65,Yes,No,Fiber optic,Month-to-month,99,No,6435
Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,65,No,3640
Male,0,No,51,Yes,No,Fiber optic,Month-to-month,81,No,4131
Male,0,Yes,43,Yes,No,Fiber optic,Month-to-month,91,No,3913
Female,0,No,1,Yes,No,DSL,One year,50,No,50
Female,0,No,3,Yes,No,Fiber optic,Month-to-month,54,No,162
Female,0,No,19,No,Yes,DSL,One year,40,No,760
Male,0,No,45,Yes,Yes,DSL,Month-to-month,108,No,4860
Female,1,No,68,Yes,No,Fiber optic,One year,100,Yes,6800
Female,0,Yes,32,Yes,Yes,Fiber optic,Month-to-month,90,No,2880
Male,0,Yes,59,No,No,Fiber optic,Two year,35,No,2065
Male,0,Yes,45,Yes,Yes,Fiber optic,Month-to-month,20,No,900
Male,1,No,24,Yes,No,DSL,Two year,104,Yes,2496
Male,0,Yes,63,Yes,No,DSL,Month-to-month,89,No,5607
Male,1,No,29,Yes,No,DSL,Month-to-month,52,No,1508
Male,0,Yes,55,Yes,No,DSL,One year,86,No,4730
Female,0,No,8,Yes,No,DSL,Month-to-month,85,Yes,680
Male,0,No,34,No,Yes,DSL,Two year,25,No,850
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,70,Yes,70
Male,0,No,10,Yes,No,DSL,Month-to-month,55,No,550
Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,73,No,5183
Male,0,No,5,Yes,Yes,DSL,Two year,56,No,280
Male,0,No,31,Yes,No,Fiber optic,Month-to-month,79,No,2449
Female,0,No,1,Yes,Yes,DSL,Two year,75,Yes,75
Female,0,Yes,19,Yes,Yes,DSL,One year,20,No,380
Male,0,Yes,72,Yes,No,Fiber optic,Month-to-month,113,No,8136
Female,0,Yes,11,Yes,Yes,DSL,One year,25,No,275
Male,0,No,4,Yes,Yes,Fiber optic,One year,90,Yes,360
Female,0,No,25,Yes,No,DSL,Month-to-month,105,Yes,2625
Male,1,No,45,Yes,Yes,DSL,Two year,25,No,1125
Female,1,No,64,Yes,Yes,DSL,Two year,109,No,6976
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,21,No,84
Male,0,No,34,Yes,No,Fiber optic,Month-to-month,20,No,680
Female,0,Yes,48,Yes,Yes,DSL,Two year,70,No,3360
Female,0,No,24,Yes,No,Fiber optic,One year,80,No,1920
Male,1,No,8,Yes,No,DSL,One year,61,No,488
Female,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,104,No,6968
Male,0,No,14,Yes,No,Fiber optic,One year,67,No,938
Female,1,No,10,No,No,DSL,Two year,30,Yes,300
Male,0,Yes,42,Yes,Yes,Fiber optic,Month-to-month,97,No,4074
Female,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,20,No,300
Female,0,No,2,Yes,No,DSL,One year,46,No,92
Female,0,Yes,45,Yes,Yes,DSL,Two year,105,No,4725
Female,0,Yes,4,Yes,Yes,DSL,Two year,84,Yes,336
Female,0,Yes,67,Yes,No,DSL,Month-to-month,109,Yes,7303
Male,0,No,12,Yes,No,DSL,Month-to-month,57,Yes,684
Male,0,No,60,Yes,No,Fiber optic,Month-to-month,96,Yes,5760
Male,0,Yes,1,Yes,Yes,DSL,Month-to-month,51,Yes,51
Female,1,No,1,Yes,No,DSL,One year,71,No,71
Male,0,Yes,8,Yes,Yes,DSL,Two year,43,No,344
Male,1,No,5,Yes,No,Fiber optic,Month-to-month,90,Yes,450
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,69,Yes,69
Female,0,Yes,58,Yes,Yes,DSL,Two year,20,No,1160
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,109,No,7848
Female,0,Yes,23,Yes,Yes,Fiber optic,Month-to-month,25,No,575
Male,0,No,5,Yes,Yes,Fiber optic,One year,96,Yes,480
Male,0,No,70,No,No,DSL,Month-to-month,39,No,2730
Female,0,Yes,12,Yes,No,DSL,Month-to-month,84,Yes,1008
Female,0,No,7,Yes,No,DSL,One year,70,No,490
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,46,Yes,46
Male,0,Yes,44,No,Yes,Fiber optic,Month-to-month,54,No,2376
Male,0,Yes,46,Yes,No,Fiber optic,Month-to-month,81,No,3726
Male,0,No,20,Yes,No,Fiber optic,Month-to-month,20,No,400
